EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,STATE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
702470,2017,May,EFU,OKLAHOMA,35.309,-98.846,35.309,-98.846,0,0,0,0,0.00K
704158,2017,May,EF0,GEORGIA,32.5133,-82.9802,32.5329,-82.9489,0,0,0,0,25.00K
704176,2017,May,EF1,GEORGIA,32.2002,-82.3925,32.2214,-82.3251,0,0,0,0,50.00K
683507,2017,April,EF2,LOUISIANA,31.7476,-92.1618,31.7627,-92.1563,0,0,0,0,600.00K
674943,2017,February,EF1,ILLINOIS,41.4151,-89.2608,41.4233,-89.2171,0,0,0,0,0.00K
629823,2016,June,EFU,COLORADO,37.18,-104.21,37.19,-104.16,0,0,0,0,0.00K
629635,2016,June,EF0,COLORADO,40.09,-103.79,40.09,-103.79,0,0,0,0,0.00K
624250,2016,April,EF0,TEXAS,31.98,-97.7847,31.98,-97.7847,0,0,0,0,0.00K
627907,2016,June,EF0,OHIO,40.0346,-82.9488,40.0347,-82.9433,0,0,0,0,100.00K
630797,2016,June,EF0,OREGON,44.54,-119.95,44.541,-119.946,0,0,0,0,0.00K
633645,2016,June,EF1,OHIO,39.5518,-83.5538,39.5197,-83.499,0,0,0,0,110.00K
633529,2016,June,EF1,OHIO,39.5346,-84.1141,39.367,-83.793,0,0,0,0,360.00K
640438,2016,June,EF0,COLORADO,40.61,-102.47,40.61,-102.47,0,0,0,0,0.00K
640439,2016,June,EF0,COLORADO,40.9,-102.16,40.9,-102.16,0,0,0,0,0.00K
627984,2016,June,EF1,PENNSYLVANIA,41.8659,-79.1605,41.868,-79.1455,0,0,0,0,100.00K
630226,2016,June,EF0,PENNSYLVANIA,39.7397,-78.3438,39.7397,-78.3438,0,0,0,0,1.00K
637560,2016,May,EF0,OKLAHOMA,36.5883,-102.7647,36.5907,-102.7601,0,0,0,0,0.00K
631049,2016,May,EF0,KANSAS,39.5,-97,39.5,-97,0,0,0,0,
638068,2016,June,EF3,MONTANA,46.31,-104.25,46.36,-104.27,7,0,0,0,1.50M
639591,2016,June,EF2,SOUTH DAKOTA,43.8634,-103.2461,43.9132,-103.1141,0,0,0,0,100.00K
649096,2016,August,EF0,NORTH DAKOTA,47.86,-97.49,47.86,-97.49,0,0,0,0,
629965,2016,June,EFU,WISCONSIN,44.1085,-88.3383,44.1001,-88.3307,0,0,0,0,0.00K
643539,2016,August,EF0,NORTH DAKOTA,48.23,-98.8,48.23,-98.77,0,0,0,0,
643712,2016,August,EF2,NORTH DAKOTA,47.77,-98.86,47.77,-98.79,0,0,0,0,
649097,2016,August,EF1,NORTH DAKOTA,47.85,-97.48,47.813,-97.4361,0,0,0,0,
632205,2016,June,EF1,WISCONSIN,44.4902,-88.8254,44.4897,-88.7707,0,0,0,0,200.00K
643541,2016,August,EF0,NORTH DAKOTA,48.2,-98.87,48.2,-98.87,0,0,0,0,
641053,2016,June,EF0,PENNSYLVANIA,39.9632,-79.6793,39.9589,-79.6741,0,0,0,0,15.00K
655173,2016,June,EF0,ILLINOIS,38.4646,-90.0069,38.4692,-90.0118,0,0,0,0,0.00K
634097,2016,June,EF0,WISCONSIN,44.9746,-89.995,44.9746,-89.995,0,0,0,0,5.00K
628016,2016,June,EF0,WISCONSIN,44.83,-88.5096,44.83,-88.5096,0,0,0,0,0.00K
632581,2016,June,EFU,COLORADO,38.4536,-105.1038,38.4529,-105.0947,0,0,0,0,0.00K
629415,2016,June,EF0,WISCONSIN,44.3395,-88.4412,44.3238,-88.4226,0,0,0,0,0.00K
637038,2016,May,EF0,TEXAS,35.0616,-100.9416,35.0618,-100.9479,0,0,0,0,0.00K
641067,2016,June,EF0,WEST VIRGINIA,39.6498,-80.0719,39.6497,-80.0688,0,0,0,0,7.00K
631220,2016,June,EF1,WEST VIRGINIA,38.2697,-80.5038,38.2496,-80.4598,0,0,0,0,0.00K
648183,2016,August,EF0,MINNESOTA,47.62,-96.58,47.6249,-96.5776,0,0,0,0,
648191,2016,August,EF2,MINNESOTA,47.5,-96.41,47.3902,-96.2851,0,0,0,0,
640287,2016,June,EF0,COLORADO,39.0884,-103.0725,39.0884,-103.0725,0,0,0,0,0.00K
631989,2016,June,EF0,NORTH CAROLINA,34.7,-76.9971,34.6972,-77.0081,1,0,0,0,50.00K
633430,2016,June,EF0,GEORGIA,31.17,-83.54,31.17,-83.54,0,0,0,0,5.00K
631393,2016,April,EF0,TEXAS,33.5998,-96.4916,33.6398,-96.3989,0,0,0,0,80.00K
631394,2016,April,EF0,TEXAS,33.6567,-96.8964,33.6572,-96.8925,0,0,0,0,200.00K
642528,2016,June,EF0,COLORADO,39.49,-102.47,39.487,-102.45,0,0,0,0,
639199,2016,June,EF0,IOWA,41.4978,-95.6706,41.4487,-95.7177,0,0,0,0,0.00K
639197,2016,June,EF0,IOWA,41.562,-95.6741,41.5221,-95.7084,0,0,0,0,0.00K
631396,2016,April,EF0,TEXAS,33.5257,-96.6174,33.5431,-96.5809,5,0,0,0,450.00K
633426,2016,June,EF0,IDAHO,42.7676,-114.4308,42.7476,-114.4214,0,0,0,0,
632098,2016,June,EF0,MINNESOTA,44.2106,-93.5253,44.2209,-93.5124,0,0,0,0,0.00K
649103,2016,August,EF3,NORTH DAKOTA,47.49,-97.1,47.4334,-97.0495,0,0,0,0,
635464,2016,May,EF1,TEXAS,35.062,-100.9521,35.0748,-100.9585,0,0,0,0,0.00K
627682,2016,June,EF0,MINNESOTA,45.5488,-94.808,45.5482,-94.7602,0,0,0,0,500.00K
632095,2016,June,EF0,MINNESOTA,43.9589,-94.2033,43.9596,-94.199,0,0,0,0,0.00K
632099,2016,June,EF0,MINNESOTA,44.3134,-93.4661,44.3164,-93.4607,0,0,0,0,0.00K
640588,2016,June,EF1,FLORIDA,30.2727,-81.8317,30.3279,-81.8191,0,0,0,0,
639275,2016,June,EF0,MINNESOTA,44.1,-96.3105,44.1,-96.3095,0,0,0,0,0.00K
632096,2016,June,EF0,MINNESOTA,44.1282,-93.8622,44.1481,-93.8294,0,0,0,0,0.00K
644777,2016,June,EF0,LOUISIANA,29.71,-91.15,29.71,-91.15,0,0,0,0,0.00K
632097,2016,June,EF0,MINNESOTA,44.1973,-93.5417,44.2106,-93.5253,0,0,0,0,0.00K
627678,2016,May,EF0,MISSOURI,40.13,-93.74,40.13,-93.74,0,0,0,0,0.00K
626489,2016,May,EF0,FLORIDA,27.4876,-80.3791,27.4807,-80.3737,0,0,0,0,
632201,2016,April,EF0,OKLAHOMA,36.7962,-101.9512,36.8053,-101.9393,0,0,0,0,0.00K
645695,2016,June,EF0,MARYLAND,39.3314,-77.1119,39.2656,-76.8913,0,0,0,0,
643939,2016,June,EF1,MINNESOTA,47.0256,-93.2142,47.051,-93.0807,0,0,0,0,
639751,2016,May,EF0,TEXAS,27.3794,-97.8829,27.3797,-97.8763,0,0,0,0,0.00K
633464,2016,April,EF0,OKLAHOMA,36.8669,-101.8654,36.8802,-101.8585,0,0,0,0,0.00K
635126,2016,April,EF0,OKLAHOMA,36.74,-101.988,36.7424,-101.9864,0,0,0,0,0.00K
645000,2016,June,EF1,MINNESOTA,47.2785,-92.7227,47.2739,-92.5687,0,0,0,0,
647148,2016,June,EF0,INDIANA,40.0856,-85.5678,40.0855,-85.5674,0,0,0,0,1.00K
623764,2016,March,EF1,TEXAS,32.79,-97.98,32.82,-97.97,0,0,0,0,100.00K
637559,2016,May,EF0,OKLAHOMA,36.5983,-102.8152,36.6027,-102.8077,0,0,0,0,0.00K
637276,2016,May,EF1,TEXAS,36.1488,-102.9979,36.1421,-102.9848,0,0,0,0,
637277,2016,May,EF0,TEXAS,36.1401,-102.7837,36.1403,-102.7816,0,0,0,0,
633089,2016,May,EF3,OKLAHOMA,34.391,-96.638,34.419,-96.492,0,0,1,0,250.00K
633102,2016,May,EF2,OKLAHOMA,36.194,-97.171,36.217,-97.141,0,0,0,0,200.00K
632199,2016,April,EF1,OKLAHOMA,36.7467,-101.9433,36.7595,-101.9323,0,0,0,0,0.00K
639742,2016,May,EF0,TEXAS,28.488,-98.2871,28.5028,-98.2466,0,0,0,0,0.00K
647807,2016,June,EF1,ILLINOIS,41.4402,-88.8712,41.3812,-88.7732,0,0,0,0,
647808,2016,June,EF2,ILLINOIS,41.3669,-88.71,41.3669,-88.5919,0,0,0,0,0.00K
633093,2016,May,EF1,OKLAHOMA,34.419,-96.197,34.447,-96.145,0,0,0,0,30.00K
633103,2016,May,EF2,OKLAHOMA,36.217,-97.141,36.246,-97.115,0,0,0,0,50.00K
643429,2016,April,EF0,OKLAHOMA,36.88,-101.86,36.8896,-101.8525,0,0,0,0,
650310,2016,July,EF2,MINNESOTA,45.1237,-94.5454,45.1566,-94.5039,0,0,0,0,0.00K
650312,2016,July,EF1,MINNESOTA,45.3394,-94.4014,45.3936,-94.3709,0,0,0,0,0.00K
633094,2016,May,EF1,OKLAHOMA,34.447,-96.145,34.449,-96.128,0,0,0,0,0.00K
638598,2016,May,EF0,SOUTH DAKOTA,45.9277,-99.9445,45.9313,-99.9467,0,0,0,0,0.00K
647804,2016,June,EF1,ILLINOIS,41.563,-88.7753,41.5656,-88.7424,0,0,0,0,0.00K
633088,2016,May,EFU,OKLAHOMA,35.2228,-97.2282,35.2228,-97.2282,0,0,0,0,0.00K
633050,2016,May,EFU,OKLAHOMA,34.581,-98.076,34.581,-98.053,0,0,0,0,0.00K
633097,2016,May,EFU,OKLAHOMA,34.385,-96.358,34.385,-96.358,0,0,0,0,0.00K
633153,2016,May,EFU,OKLAHOMA,35.193,-98.019,35.202,-98.014,0,0,0,0,0.00K
633155,2016,May,EFU,OKLAHOMA,35.226,-97.986,35.232,-97.979,0,0,0,0,0.00K
633157,2016,May,EFU,OKLAHOMA,35.241,-97.96,35.242,-97.951,0,0,0,0,0.00K
625296,2016,March,EF0,TEXAS,32.9404,-97.3815,32.9428,-97.3711,0,0,0,0,90.00K
642372,2016,June,EF0,WEST VIRGINIA,38.2496,-80.4598,38.2293,-80.4189,0,0,0,0,50.00K
626480,2016,May,EF1,FLORIDA,27.5689,-80.4017,27.567,-80.402,0,0,0,0,395.00K
644181,2016,June,EF0,NEBRASKA,42.24,-101.93,42.24,-101.91,0,0,0,0,0.00K
648222,2016,May,EF2,MISSOURI,38.1244,-91.2033,38.1738,-91.1513,0,0,0,0,0.00K
637279,2016,May,EF0,TEXAS,35.8686,-100.3989,35.8688,-100.3972,0,0,0,0,
637281,2016,May,EF0,TEXAS,35.9193,-100.3029,35.8927,-100.1378,0,0,0,0,
648258,2016,June,EF2,ILLINOIS,40.9183,-88.7776,40.8485,-88.5857,4,0,0,0,0.00K
664404,2016,October,EF0,SOUTH CAROLINA,33.8243,-78.651,33.8402,-78.6694,0,0,0,0,
633109,2016,May,EF0,OKLAHOMA,36.5066,-99.4119,36.5151,-99.4344,0,0,0,0,10.00K
644182,2016,June,EF2,NEBRASKA,42.09,-101.83,42.08,-101.81,0,0,0,0,50.00K
637048,2016,May,EF0,TEXAS,36.1261,-100.9783,36.1126,-100.9409,0,0,0,0,
637059,2016,May,EF1,TEXAS,36.134,-100.926,36.1189,-100.9181,0,0,0,0,
637282,2016,May,EF0,TEXAS,35.8641,-100.0027,35.863,-100.0004,0,0,0,0,
646877,2016,June,EF0,ILLINOIS,41.7134,-89.1286,41.7133,-89.1261,0,0,0,0,
635577,2016,May,EF2,OKLAHOMA,36.4966,-98.0699,36.5293,-98.0282,0,0,0,0,20.00K
643994,2016,July,EF0,MONTANA,46.36,-104.23,46.36,-104.23,0,0,0,0,0.00K
633110,2016,May,EFU,OKLAHOMA,36.617,-99.43,36.6453,-99.4269,0,0,0,0,0.00K
647810,2016,June,EF0,ILLINOIS,41.266,-88.3734,41.2674,-88.3601,0,0,0,0,
648269,2016,June,EF1,ILLINOIS,40.5867,-87.9016,40.5586,-87.8575,0,0,0,0,0.00K
633090,2016,May,EFU,OKLAHOMA,34.48,-96.755,34.49,-96.736,0,0,0,0,0.00K
640378,2016,July,EF1,MISSISSIPPI,31.5838,-89.9613,31.5948,-89.9595,0,0,0,0,110.00K
642059,2016,July,EF0,MISSISSIPPI,31.5496,-89.1007,31.5399,-89.1098,0,0,0,0,45.00K
634177,2016,July,EF0,WISCONSIN,44.6871,-92.2244,44.6849,-92.2184,0,0,0,0,0.00K
638069,2016,May,EF1,NORTH CAROLINA,34.2506,-77.8175,34.2689,-77.7951,1,0,0,0,500.00K
638780,2016,May,EF0,SOUTH DAKOTA,45.4184,-99.6829,45.4177,-99.6834,0,0,0,0,0.00K
647809,2016,June,EF1,ILLINOIS,41.3393,-88.5919,41.3303,-88.5632,0,0,0,0,
647811,2016,June,EF1,ILLINOIS,40.9223,-87.9891,40.9092,-87.9616,0,0,0,0,
648267,2016,June,EF0,ILLINOIS,40.7769,-88.2997,40.7763,-88.2989,0,0,0,0,0.00K
633104,2016,May,EF2,OKLAHOMA,36.246,-97.115,36.268,-97.11,0,0,0,0,10.00K
643133,2016,May,EF0,NEBRASKA,41.0807,-103.0907,41.0792,-103.0651,0,0,0,0,0.00K
638334,2016,July,EF0,WASHINGTON,47.7812,-119.4061,47.7812,-119.4061,0,0,0,0,0.00K
634174,2016,July,EF1,WISCONSIN,44.566,-92.105,44.5707,-92.0381,0,0,0,0,500.00K
646368,2016,June,EF1,ILLINOIS,41.6989,-89.1684,41.7012,-89.0972,0,0,0,0,
637062,2016,May,EF1,TEXAS,36.1536,-100.9021,36.1411,-100.9199,0,0,0,0,
637063,2016,May,EF1,TEXAS,36.1468,-100.8636,36.1549,-100.8399,0,0,0,0,
635810,2016,May,EF1,OKLAHOMA,35.863,-100.0004,35.8611,-99.9936,0,0,0,0,0.00K
639601,2016,May,EF1,WISCONSIN,43.7294,-88.7834,43.793,-88.7916,0,0,0,0,100.00K
645637,2016,June,EF0,SOUTH DAKOTA,45.3517,-97.622,45.3699,-97.5988,0,0,0,0,0.00K
647801,2016,June,EF1,ILLINOIS,41.596,-88.9176,41.5692,-88.8433,0,0,0,0,
647802,2016,June,EF0,ILLINOIS,41.6233,-88.8999,41.619,-88.9003,0,0,0,0,
637471,2016,May,EFU,TEXAS,36.04,-101.22,36.0442,-101.2161,0,0,0,0,0.00K
657994,2016,July,EF0,IOWA,40.9807,-93.0528,41.0092,-93.0288,0,0,0,0,4.00K
643477,2016,August,EF2,NORTH DAKOTA,48.63,-99.47,48.69,-99.21,0,0,0,0,
650311,2016,July,EF2,MINNESOTA,45.2969,-94.4144,45.3265,-94.4055,1,0,0,0,0.00K
640375,2016,July,EF0,IOWA,43.0971,-94.3426,43.0921,-94.3404,0,0,0,0,0.00K
640376,2016,July,EF0,IOWA,43.4706,-93.7139,43.4662,-93.7106,0,0,0,0,0.00K
645655,2016,June,EF0,SOUTH DAKOTA,45.2872,-97.3168,45.3119,-97.2944,0,0,0,0,0.00K
645665,2016,June,EF0,SOUTH DAKOTA,45.3261,-96.8461,45.4046,-96.8417,0,0,0,0,
645688,2016,June,EF0,MINNESOTA,45.51,-96.64,45.511,-96.6399,0,0,0,0,0.00K
645691,2016,June,EF0,MINNESOTA,45.56,-96.6,45.5721,-96.5991,0,0,0,0,0.00K
637298,2016,June,EF0,ILLINOIS,41.1595,-89.7102,41.1598,-89.7089,0,0,0,0,0.00K
633779,2016,June,EF0,NEBRASKA,40.5549,-98.5551,40.5546,-98.5552,0,0,0,0,2.00K
652580,2016,July,EF0,MINNESOTA,45.3265,-94.4055,45.328,-94.404,0,0,0,0,50.00K
640377,2016,July,EF0,IOWA,42.8779,-94.3483,42.8684,-94.3446,0,0,0,0,0.00K
640108,2016,July,EF1,NEW JERSEY,40.58,-74.73,40.599,-74.6812,0,0,0,0,
639744,2016,May,EF1,TEXAS,27.4919,-97.8512,27.4969,-97.8646,0,0,0,0,2.50M
633058,2016,May,EF4,OKLAHOMA,34.559,-97.357,34.589,-97.21,0,0,1,0,1.00M
643199,2016,June,EF1,NORTH DAKOTA,46.3101,-102.4018,46.3235,-102.339,0,0,0,0,200.00K
644906,2016,June,EF0,NORTH DAKOTA,47.81,-103.38,47.8097,-103.3714,0,0,0,0,0.00K
635127,2016,April,EF0,TEXAS,35.5621,-102.625,35.5728,-102.6192,0,0,0,0,0.00K
643230,2016,May,EFU,TEXAS,36.1,-100.8,36.0972,-100.7969,0,0,0,0,0.00K
657996,2016,July,EF0,IOWA,43.0087,-94.1578,43.0126,-94.1502,0,0,0,0,0.00K
644680,2016,July,EF0,WISCONSIN,45.266,-91.6674,45.2649,-91.6636,0,0,0,0,50.00K
639755,2016,May,EF1,TEXAS,27.4664,-97.8316,27.475,-97.8666,0,0,0,0,1.00M
633084,2016,May,EF3,OKLAHOMA,34.565,-97.146,34.593,-96.884,0,0,0,0,4.00M
633092,2016,May,EF1,OKLAHOMA,34.408,-96.341,34.419,-96.197,0,0,0,0,10.00K
642736,2016,June,EF0,MINNESOTA,46.496,-94.7789,46.496,-94.7381,0,0,0,0,
643242,2016,May,EF0,TEXAS,36.07,-100.55,36.07,-100.55,0,0,0,0,0.00K
637476,2016,May,EFU,TEXAS,36.05,-100.06,36.0511,-100.0585,0,0,0,0,0.00K
643759,2016,July,EF0,MONTANA,46.09,-104.36,46.09,-104.36,0,0,0,0,0.00K
647803,2016,June,EF1,ILLINOIS,41.6152,-88.904,41.6,-88.889,0,0,0,0,0.00K
647806,2016,June,EF1,ILLINOIS,41.414,-88.9084,41.4112,-88.9005,0,0,0,0,
647805,2016,June,EF1,ILLINOIS,41.4641,-89.0885,41.4644,-89.0792,0,0,0,0,
638781,2016,May,EF0,SOUTH DAKOTA,45.4163,-99.6853,45.415,-99.6856,0,0,0,0,0.00K
626483,2016,May,EF1,FLORIDA,27.5578,-80.4076,27.5513,-80.4085,0,0,0,0,
642891,2016,June,EF2,MINNESOTA,46.4449,-93.9158,46.4128,-93.8585,0,0,0,0,
643935,2016,June,EF1,MINNESOTA,47.0188,-93.2464,47.0256,-93.2142,0,0,0,0,
659100,2016,September,EF0,IOWA,42.9155,-92.7308,42.9341,-92.7105,0,0,0,0,3.00K
651916,2016,September,EF1,PENNSYLVANIA,41.9103,-79.0334,41.9177,-79.004,0,0,0,0,20.00K
649359,2016,September,EF0,MINNESOTA,47.8878,-94.7866,47.8844,-94.7811,0,0,0,0,
626117,2016,May,EF0,NEBRASKA,40.58,-100.38,40.58,-100.38,0,0,0,0,0.00K
624625,2016,May,EF1,KANSAS,39.1367,-99.1623,39.1739,-99.1407,0,0,0,0,15.00K
624622,2016,May,EF2,KANSAS,39.133,-99.1814,39.1385,-99.1822,0,0,0,0,2.00K
627023,2016,May,EF0,COLORADO,39.9592,-102.5499,40.0164,-102.5343,0,0,0,0,
627562,2016,May,EF0,COLORADO,40.1899,-102.4529,40.2076,-102.4608,0,0,0,0,0.00K
659197,2016,September,EF0,IOWA,43.4085,-92.237,43.4084,-92.2366,0,0,0,0,0.20K
633604,2016,May,EF0,COLORADO,40.2279,-102.7278,40.2382,-102.7092,0,0,0,0,0.00K
638175,2016,May,EF1,OKLAHOMA,34.0107,-95.5699,34.0148,-95.4649,0,0,0,0,250.00K
638862,2016,May,EF1,MONTANA,46.23,-108.05,46.25,-108.02,0,0,0,0,
636851,2016,May,EF1,TEXAS,31.95,-99.31,31.99,-99.23,0,0,0,0,0.00K
632350,2016,May,EF0,COLORADO,39.3611,-102.8663,39.4194,-102.8519,0,0,0,0,0.00K
660380,2016,September,EF1,GEORGIA,31.93,-81.03,31.95,-81.03,0,0,0,0,
627563,2016,May,EF0,COLORADO,40.0311,-102.2326,40.0402,-102.2324,0,0,0,0,0.00K
639290,2016,May,EF0,KANSAS,38.7885,-99.9222,38.7981,-99.8902,0,0,0,0,0.00K
638246,2016,May,EFU,OKLAHOMA,34.072,-95.3956,34.0761,-95.387,0,0,0,0,0.00K
626062,2016,May,EFU,TEXAS,34.3068,-100.7142,34.3133,-100.7257,0,0,0,0,0.00K
661352,2016,September,EF0,COLORADO,38.8166,-102.3759,38.8181,-102.3601,0,0,0,0,46.00K
658907,2016,September,EF1,NORTH CAROLINA,34.725,-76.508,34.73,-76.507,0,0,0,0,75.00K
660382,2016,September,EF1,GEORGIA,31.66,-81.38,31.73,-81.38,0,0,0,0,
400156,2012,July,EF1,NEW YORK,43.19,-75.48,43.17,-75.45,0,0,0,0,50.00K
401239,2012,June,EF0,NEW HAMPSHIRE,43.6497,-71.3119,43.6497,-71.3119,0,0,0,0,0.00K
395562,2012,August,EF0,FLORIDA,27.6256,-80.4956,27.6468,-80.5065,0,0,0,0,500.00K
398054,2012,June,EF0,SOUTH DAKOTA,45.46,-96.96,45.46,-96.96,0,0,0,0,0.00K
396967,2012,August,EF0,FLORIDA,30.8762,-85.1543,30.8814,-85.1524,0,0,0,0,0.00K
396968,2012,August,EF0,FLORIDA,30.9929,-85.5149,30.9966,-85.5134,0,0,0,0,10.00K
387824,2012,June,EF0,COLORADO,39.35,-104.11,39.35,-104.11,0,0,0,0,0.00K
371042,2012,March,EF0,ILLINOIS,38.5766,-88.78,38.5766,-88.78,0,0,0,0,0.00K
391456,2012,June,EF0,FLORIDA,26.274,-81.789,26.274,-81.789,1,0,0,0,
387761,2012,June,EF0,COLORADO,39.87,-104.67,39.87,-104.67,0,0,0,0,0.00K
387762,2012,June,EF0,COLORADO,40.87,-104.23,40.87,-104.23,0,0,0,0,0.00K
387763,2012,June,EF0,COLORADO,39.61,-104.61,39.61,-104.61,0,0,0,0,0.00K
387764,2012,June,EF0,COLORADO,39.41,-104.67,39.41,-104.67,0,0,0,0,0.00K
387765,2012,June,EF0,COLORADO,39.29,-104.63,39.29,-104.63,0,0,0,0,0.00K
387767,2012,June,EF0,COLORADO,39.47,-104.62,39.47,-104.62,0,0,0,0,0.00K
395199,2012,August,EF0,MINNESOTA,44.8067,-94.0009,44.8222,-93.9393,0,0,0,0,62.00K
387768,2012,June,EF0,COLORADO,39.51,-104.6,39.51,-104.6,0,0,0,0,0.00K
393342,2012,June,EF2,SOUTH DAKOTA,43.104,-103.83,43.09,-103.5,0,0,0,0,500.00K
392719,2012,July,EF0,NEBRASKA,41.13,-102.36,41.13,-102.36,0,0,0,0,0.00K
396438,2012,August,EF0,FLORIDA,28.2707,-81.2232,28.2754,-81.2357,0,0,0,0,15.00K
391455,2012,June,EF0,FLORIDA,26.11,-81.747,26.13,-81.758,0,0,0,0,35.00K
393252,2012,June,EF0,MINNESOTA,45.1349,-95.3788,45.1359,-95.3764,0,0,0,0,0.00K
393257,2012,June,EF0,MINNESOTA,45.0769,-95.7455,45.0777,-95.7395,0,0,0,0,0.00K
391461,2012,June,EF0,FLORIDA,26.84,-81.52,26.84,-81.52,0,0,0,0,5.00K
391462,2012,June,EF0,FLORIDA,25.762,-81.641,25.99,-81.58,0,0,0,0,
398027,2012,June,EF0,MINNESOTA,45.92,-96.34,45.92,-96.34,0,0,0,0,0.00K
391466,2012,June,EF0,FLORIDA,26.697,-80.068,26.715,-80.062,0,0,0,0,50.00K
391464,2012,June,EF0,FLORIDA,26.634,-80.0645,26.634,-80.0645,0,0,0,0,
381494,2012,June,EF0,MINNESOTA,44.5368,-93.8098,44.5432,-93.8064,0,0,0,0,5.00K
394783,2012,June,EF1,SOUTH DAKOTA,45.4025,-96.6214,45.3987,-96.6194,0,0,0,0,
413057,2012,October,EF1,MISSISSIPPI,33.859,-89.8434,33.859,-89.8434,0,0,0,0,50.00K
413042,2012,October,EF2,MISSISSIPPI,33.9672,-90.7018,33.9718,-90.6764,0,0,0,0,200.00K
413061,2012,October,EF2,MISSISSIPPI,32.9887,-90.6564,32.9672,-90.6369,0,0,0,0,50.00K
413060,2012,October,EF2,MISSISSIPPI,32.9946,-90.7006,32.9881,-90.6573,4,0,0,0,200.00K
413064,2012,October,EF1,MISSISSIPPI,32.9506,-90.5072,32.9436,-90.4752,0,0,0,0,50.00K
413066,2012,October,EF1,MISSISSIPPI,32.8795,-90.1245,32.8662,-90.0965,0,0,0,0,10.00K
416518,2012,October,EF1,MISSISSIPPI,32.9638,-90.6077,32.9613,-90.5826,0,0,0,0,40.00K
412029,2012,October,EF3,MISSISSIPPI,32.4374,-89.4521,32.4131,-89.3252,1,0,0,0,1.50M
412030,2012,October,EF3,MISSISSIPPI,32.4129,-89.323,32.3903,-89.21,0,0,0,0,1.00M
412031,2012,October,EF1,MISSISSIPPI,32.3657,-90.4337,32.3684,-90.4218,0,0,0,0,35.00K
412025,2012,October,EF1,MISSISSIPPI,32.7391,-89.724,32.7383,-89.7127,0,0,0,0,50.00K
412027,2012,October,EF1,MISSISSIPPI,32.7495,-89.5056,32.7491,-89.492,0,0,0,0,400.00K
412032,2012,October,EF1,MISSISSIPPI,32.66,-89.07,32.6658,-89.0614,0,0,0,0,100.00K
356571,2012,January,EF0,KENTUCKY,36.9858,-87.1818,36.9941,-87.1439,0,0,0,0,125.00K
374006,2012,March,EF0,KENTUCKY,37.7615,-87.0509,37.7615,-87.0509,0,0,0,0,0.00K
374135,2012,March,EF1,LOUISIANA,30.3418,-90.9425,30.3505,-90.9392,0,0,0,0,50.00K
366411,2012,April,EF0,NEBRASKA,42.8392,-97.86,42.8433,-97.8533,0,0,0,0,0.00K
355504,2012,January,EF1,ARKANSAS,34.5156,-91.9074,34.5224,-91.8968,0,0,0,0,100.00K
430812,2012,December,EF1,ALABAMA,31.8283,-87.5244,31.8868,-87.4739,0,0,0,0,
391641,2012,June,EF0,SOUTH DAKOTA,44.91,-97.88,44.8826,-97.8504,0,0,0,0,
362760,2012,January,EF0,ALABAMA,32.9287,-88.2364,32.9316,-88.2312,0,0,0,0,0.00K
366421,2012,April,EF3,KANSAS,37.548,-97.348,37.697,-97.197,38,0,0,0,500.00M
425333,2012,December,EF1,ALABAMA,31.618,-85.7709,31.6664,-85.7473,0,0,0,0,0.00K
395374,2012,August,EF0,PENNSYLVANIA,39.7547,-77.7536,39.8351,-77.7506,0,0,0,0,10.00K
361028,2012,January,EF0,GEORGIA,32.2264,-83.7964,32.164,-83.6335,0,0,0,0,25.00K
413987,2012,September,EF0,MISSOURI,36.0903,-90.2149,36.0906,-90.2145,0,0,0,0,100.00K
380717,2012,April,EF1,KANSAS,38.1477,-98.7337,38.2521,-98.6129,0,0,0,0,
366559,2012,April,EF0,MINNESOTA,45.7689,-95.5901,45.768,-95.5884,0,0,0,0,100.00K
366405,2012,April,EF1,KANSAS,38.892,-97.502,38.958,-97.427,0,0,0,0,
414332,2012,September,EF1,NEW YORK,40.582,-73.9165,40.6337,-73.894,0,0,0,0,250.00K
381293,2012,May,EF1,INDIANA,39.41,-84.86,39.4,-84.84,0,0,0,0,250.00K
361109,2012,March,EF0,OKLAHOMA,35.0666,-99.559,35.0705,-99.535,0,0,0,0,0.00K
379905,2012,May,EF0,TEXAS,27.078,-98.8846,27.0779,-98.8829,0,0,0,0,0.00K
380489,2012,June,EF0,FLORIDA,28.1506,-82.3747,28.1659,-82.3762,0,0,0,0,90.00K
409684,2012,September,EF0,ILLINOIS,41.0786,-89.6521,41.0895,-89.6675,0,0,0,0,0.00K
365370,2012,April,EF0,KANSAS,38.59,-96.93,38.5946,-96.9213,0,0,0,0,
371650,2012,May,EF1,ILLINOIS,39.9767,-88.438,40.0373,-88.3076,0,0,0,0,25.00K
368708,2012,March,EF2,KENTUCKY,37.1954,-84.2114,37.2358,-84.0918,40,0,6,0,5.00M
387815,2012,June,EF0,COLORADO,40.78,-104.87,40.78,-104.87,0,0,0,0,0.00K
423948,2012,December,EF1,LOUISIANA,30.5656,-91.2045,30.5975,-91.1213,0,0,0,0,200.00K
